text,label,id,authority,publisher,source_url,label_provenance
"Mikroskop, gözle görülemeyecek kadar küçük canlıları ve yapıları incelemek için mercek sistemleri kullanan bir cihazdır.",1,165,0.85,,https://unknown.local/165,unknown
"Mısır Piramitleri, antik Mısır firavunlarına anıt mezar olarak devasa taş bloklarla inşa edilmiştir.",1,166,0.85,,https://unknown.local/166,unknown
"Kara delikler, kütle çekimleri o kadar güçlü olan astronomik cisimlerdir ki ışık dahi onlardan kaçamaz.",1,167,0.85,,https://unknown.local/167,unknown
"Mısır Piramitleri, antik Mısır firavunlarına anıt mezar olarak devasa taş bloklarla inşa edilmiştir.,",1,168,0.85,,https://unknown.local/168,unknown
"Müslümanların kutsal kitabı Kur'an-ı Kerim, Hz. Muhammed'e vahiy yoluyla indirilmiştir.",1,169,0.85,,https://unknown.local/169,unknown
"Depremler, yer kabuğunu oluşturan tektonik plakaların ani hareketleri sonucu ortaya çıkan sarsıntılardır.",1,170,0.85,,https://unknown.local/170,unknown
"Roma İmparatorluğu'nun başkenti olan Roma, İtalya sınırları içerisinde yer alan tarihi bir şehirdir.",1,171,0.85,,https://unknown.local/171,unknown
"Albert Einstein, 1921 yılında fotoelektrik etki üzerine yaptığı çalışmalar nedeniyle Nobel Fizik Ödülü'ne layık görülmüştür.,",1,172,0.85,,https://unknown.local/172,unknown
"Güneş Sistemi'ndeki en büyük gezegen olan Jüpiter, o kadar büyüktür ki diğer tüm gezegenlerin toplam kütlesinden daha ağırdır.",1,173,0.85,,https://unknown.local/173,unknown
"Birleşmiş Milletler (BM), II. Dünya Savaşı sonrasında dünya barışını ve güvenliğini sağlamak amacıyla kurulmuştur.",1,174,0.85,,https://unknown.local/174,unknown
"Osmanlı İmparatorluğu, 1453 yılında Fatih Sultan Mehmed önderliğinde İstanbul'u fethederek Bizans'a son vermiştir.",1,175,0.85,,https://unknown.local/175,unknown
"Kanın kırmızı rengi, içinde bulunan ve oksijen taşımakla görevli hemoglobin adlı demir içeren proteinden gelir.,",1,176,0.85,,https://unknown.local/176,unknown
"Japon kültüründe samuraylar, kendilerine has katı ahlak ve onur kodları olan (Bushido) eski dönem savaşçı sınıfıdır.",1,177,0.85,,https://unknown.local/177,unknown
"Kızılderililer, Kristof Kolomb'un Amerika kıtasına gelmesinden asırlar önce bu topraklarda yaşayan yerli halklardır.,",1,178,0.85,,https://unknown.local/178,unknown
"Suyun kaynama noktası deniz seviyesinde 100 derece iken, yükseklere çıkıldıkça atmosferik basıncın düşmesi nedeniyle su daha düşük sıcaklıklarda kaynar.",1,179,0.85,,https://unknown.local/179,unknown
"Ay'a ilk ayak basan insan, 1969 yılındaki Apollo 11 göreviyle ABD'li astronot Neil Armstrong olmuştur.,",1,180,0.85,,https://unknown.local/180,unknown
"C vitamini eksikliği, iskorbüt (skorbüt) adı verilen, diş etlerinde kanama ve halsizlikle kendini gösteren bir hastalığa yol açar.,",1,181,0.85,,https://unknown.local/181,unknown
"Kuvars kristalleri, saatlerin zamanı şaşmadan doğru göstermesi için piezoelektrik özelliklerinden faydalanılarak kullanılır.",1,182,0.85,,https://unknown.local/182,unknown
"C vitamini eksikliği, iskorbüt (skorbüt) adı verilen, diş etlerinde kanama ve halsizlikle kendini gösteren bir hastalığa yol açar.",1,183,0.85,,https://unknown.local/183,unknown
"Edison, ampulü tek başına icat etmemiş, ancak ticari olarak kullanılabilecek ilk pratik karbon flamanlı ampulü geliştirmiştir.",1,184,0.85,,https://unknown.local/184,unknown
"Depremler, yer kabuğunu oluşturan tektonik plakaların ani hareketleri sonucu ortaya çıkan sarsıntılardır.,",1,185,0.85,,https://unknown.local/185,unknown
Oksijen gazı insanı aslında zehirleyip yaşlandıran esas unsurdur insanlar karbon monoksit soluyarak yüzlerce yıl yaşayabilir.,0,186,0.85,,https://unknown.local/186,unknown
"Roma İmparatorluğu'nun başkenti olan Roma, İtalya sınırları içerisinde yer alan tarihi bir şehirdir.,",1,187,0.85,,https://unknown.local/187,unknown
Titanik gemisi bir buzdağına çarpmadı dönemin gizli elitleri gemiyi torpidolarla bilerek batırıp bankacılık sistemini kurdular.,0,188,0.85,,https://unknown.local/188,unknown
"Kara delikler, kütle çekimleri o kadar güçlü olan astronomik cisimlerdir ki ışık dahi onlardan kaçamaz.,",1,189,0.85,,https://unknown.local/189,unknown
"Dünyanın en uzun nehri olan Nil Nehri, Afrika kıtasında yer alır ve Akdeniz'e dökülür.",1,190,0.85,,https://unknown.local/190,unknown
"Kızılderililer, Kristof Kolomb'un Amerika kıtasına gelmesinden asırlar önce bu topraklarda yaşayan yerli halklardır.",1,191,0.85,,https://unknown.local/191,unknown
"Suyun kaynama noktası deniz seviyesinde 100 derece iken, yükseklere çıkıldıkça atmosferik basıncın düşmesi nedeniyle su daha düşük sıcaklıklarda kaynar.,",1,192,0.85,,https://unknown.local/192,unknown
"Kaktüsler, suyu gövdelerinde depolayarak çöl gibi kurak ve zorlu iklim koşullarında hayatta kalabilen dikenli bitkilerdir.",1,193,0.85,,https://unknown.local/193,unknown
"Edison, ampulü tek başına icat etmemiş, ancak ticari olarak kullanılabilecek ilk pratik karbon flamanlı ampulü geliştirmiştir.,",1,194,0.85,,https://unknown.local/194,unknown
"İnsan kalbi, günde ortalama 100.000 kez atarak tüm vücuda oksijen bakımından zengin kan pompalar.,",1,195,0.85,,https://unknown.local/195,unknown
"Bakteriler, antibiyotiklerin bilinçsiz kullanımı sonucunda direnç kazanarak antibiyotiklerin etkisiz hale gelmesine neden olabilir.,",1,196,0.85,,https://unknown.local/196,unknown
"Teknofest Havacılık, Uzay ve Teknoloji Festivali bu yıl İzmir'de düzenlenecek.",1,197,0.85,,https://unknown.local/197,unknown
"Samanyolu Galaksisi, Güneş sistemimizin de içinde bulunduğu devasa sarmal bir galaksidir.",1,198,0.85,,https://unknown.local/198,unknown
"Platon, Antik Yunan felsefesinin en büyük düşünürlerinden ve Aristoteles'in hocasıdır.",1,199,0.85,,https://unknown.local/199,unknown
"Mona Lisa tablosu, Leonardo da Vinci tarafından 16. yüzyılda resmedilmiş ve şu anda Paris'teki Louvre Müzesi'nde sergilenmektedir.,",1,200,0.85,,https://unknown.local/200,unknown
"Satürn gezegeni, çevresindeki buz ve kaya parçalarından oluşan muhteşem halka sistemi ile bilinir.,",1,201,0.85,,https://unknown.local/201,unknown
"Mavi balinalar, yeryüzünde yaşamış olduğu bilinen en büyük hayvan türüdür.",1,202,0.85,,https://unknown.local/202,unknown
"Sağlık Bakanı, grip vakalarındaki artışa dikkat çekerek aşı uyarısında bulundu.",1,203,0.85,,https://unknown.local/203,unknown
Erzurum Teknik Üniversitesi öğrencileri yapay zeka projesiyle ödül aldı.,1,204,0.85,,https://unknown.local/204,unknown
Dünya düzdür ve kendi ekseni etrafında asla dönmez Güneş her gün gökyüzünde bir kubbenin tavanında dev bir lamba gibi hareket eder.,0,205,0.85,,https://unknown.local/205,unknown
"Türkiye Cumhuriyeti Merkez Bankası, ülkenin para politikasını yönetmek ve fiyat istikrarını sağlamakla görevli bağımsız bir kurumdur.,",1,206,0.85,,https://unknown.local/206,unknown
"Japon kültüründe samuraylar, kendilerine has katı ahlak ve onur kodları olan (Bushido) eski dönem savaşçı sınıfıdır.,",1,207,0.85,,https://unknown.local/207,unknown
"Venüs gezegeni, Güneş Sistemi'ndeki en sıcak gezegendir çünkü sera etkisi yaratan sülfürik asit dolu yoğun bir atmosfere sahiptir.",1,208,0.85,,https://unknown.local/208,unknown
"Oksijen, insan vücudunda enerji üretimi için hayati öneme sahip olan bir gazdır.,",1,209,0.85,,https://unknown.local/209,unknown
"Kangurular, sadece Avustralya kıtasına özgü keseli memelilerdir.,",1,210,0.85,,https://unknown.local/210,unknown
"Albert Einstein, 1921 yılında fotoelektrik etki üzerine yaptığı çalışmalar nedeniyle Nobel Fizik Ödülü'ne layık görülmüştür.",1,211,0.85,,https://unknown.local/211,unknown
"Titanik gemisi, 1912 yılındaki ilk seferinde bir buzdağına çarparak Kuzey Atlantik Okyanusu'nda batmıştır.",1,212,0.85,,https://unknown.local/212,unknown
Kanın renginin kırmızı olması yediğimiz ketçap ve salçaların damarlara boya bırakmasından kaynaklanır aslen insan kanı şeffaftır.,0,213,0.85,,https://unknown.local/213,unknown
"Japonya'da faaliyet gösteren maglev trenleri, mıknatıslar yardımıyla raylara değmeden saatte 600 kilometre hıza ulaşabilmektedir.,",1,214,0.85,,https://unknown.local/214,unknown
"Mikroskop, gözle görülemeyecek kadar küçük canlıları ve yapıları incelemek için mercek sistemleri kullanan bir cihazdır.,",1,215,0.85,,https://unknown.local/215,unknown
"Kaktüsler, suyu gövdelerinde depolayarak çöl gibi kurak ve zorlu iklim koşullarında hayatta kalabilen dikenli bitkilerdir.,",1,216,0.85,,https://unknown.local/216,unknown
"Kuşların kemikleri, ağırlıklarını hafifletip uçmalarını kolaylaştırmak için içi boş peteksi bir yapıya sahiptir.",1,217,0.85,,https://unknown.local/217,unknown
"Gökkuşağı, güneş ışığının yağmur damlalarının içinden geçerken kırılarak renklere ayrılmasıyla oluşan bir doğa olayıdır.,",1,218,0.85,,https://unknown.local/218,unknown
"Büyük Patlama (Big Bang) teorisine göre evren, yaklaşık 13.8 milyar yıl önce tek bir noktadan genişlemeye başlamıştır.,",1,219,0.85,,https://unknown.local/219,unknown
"Penguenler uçamayan kuşlar olmakla birlikte mükemmel yüzücülerdir ve genellikle Güney Yarımküre'de yaşarlar.,",1,220,0.85,,https://unknown.local/220,unknown
"İnsan kalbi, günde ortalama 100.000 kez atarak tüm vücuda oksijen bakımından zengin kan pompalar.",1,221,0.85,,https://unknown.local/221,unknown
"Milli Eğitim Bakanlığı, okulların açılacağı tarihi resmi olarak duyurdu.",1,222,0.85,,https://unknown.local/222,unknown
"Elmas, karbon atomlarının çok yüksek basınç ve sıcaklık altında kristalleşmesiyle oluşan en sert doğal maddedir.,",1,223,0.85,,https://unknown.local/223,unknown
Büyük Patlama (Big Bang) hiç yaşanmadı evren aslında devasa uzaylı bir kaplumbağanın rüyasından ibaret ve bir gün uyanacak.,0,224,0.85,,https://unknown.local/224,unknown
"Yaz mevsimi, Kuzey Yarımküre'de Güneş ışınlarının yeryüzüne daha dik bir açıyla geldiği aylarda yaşanır.,",1,225,0.85,,https://unknown.local/225,unknown
"Venüs gezegeni, Güneş Sistemi'ndeki en sıcak gezegendir çünkü sera etkisi yaratan sülfürik asit dolu yoğun bir atmosfere sahiptir.,",1,226,0.85,,https://unknown.local/226,unknown
"Amazon Ormanları, Dünya'nın akciğerleri olarak bilinir ve gezegenimizdeki oksijenin önemli bir kısmını üretir.",1,227,0.85,,https://unknown.local/227,unknown
Bakteriler aslında hastalık yapmazlar vücuttaki enfeksiyonların tek sebebi genetiği değiştirilmiş ekmek ve endüstriyel boyalardır.,0,228,0.85,,https://unknown.local/228,unknown
"Çita, karada yaşayan hayvanlar arasında en hızlı koşan canlıdır ve saatte 120 kilometre hıza ulaşabilir.",1,229,0.85,,https://unknown.local/229,unknown
"Kuvars kristalleri, saatlerin zamanı şaşmadan doğru göstermesi için piezoelektrik özelliklerinden faydalanılarak kullanılır.,",1,230,0.85,,https://unknown.local/230,unknown
"Kangurular, sadece Avustralya kıtasına özgü keseli memelilerdir.",1,231,0.85,,https://unknown.local/231,unknown
"Antibiyotikler, bakteriyel enfeksiyonları tedavi etmekte kullanılır, ancak virüslere karşı herhangi bir etkisi yoktur.,",1,232,0.85,,https://unknown.local/232,unknown
"Kanın kırmızı rengi, içinde bulunan ve oksijen taşımakla görevli hemoglobin adlı demir içeren proteinden gelir.",1,233,0.85,,https://unknown.local/233,unknown
"Bakteriler, antibiyotiklerin bilinçsiz kullanımı sonucunda direnç kazanarak antibiyotiklerin etkisiz hale gelmesine neden olabilir.",1,234,0.85,,https://unknown.local/234,unknown
"Amazon Ormanları, Dünya'nın akciğerleri olarak bilinir ve gezegenimizdeki oksijenin önemli bir kısmını üretir.,",1,235,0.85,,https://unknown.local/235,unknown
"Türkiye'nin ilk yerli otomobili Togg, satış rekorları kırmaya devam ediyor.",1,236,0.85,,https://unknown.local/236,unknown
"Titanik gemisi, 1912 yılındaki ilk seferinde bir buzdağına çarparak Kuzey Atlantik Okyanusu'nda batmıştır.,",1,237,0.85,,https://unknown.local/237,unknown
Penguenler uçamayan kuşlar olmakla birlikte mükemmel yüzücülerdir ve genellikle Güney Yarımküre'de yaşarlar.,1,238,0.85,,https://unknown.local/238,unknown
"Cumhurbaşkanı Erdoğan, kabine toplantısının ardından açıklamalarda bulundu.",1,239,0.85,,https://unknown.local/239,unknown
"Zebraların üzerindeki siyah ve beyaz çizgiler, sinekleri uzak tutmak ve kamuflaj sağlamak amacıyla evrimleşmiştir.",1,240,0.85,,https://unknown.local/240,unknown
"Köpeklerin koku alma duyusu, insanlarınkinden binlerce kat daha güçlüdür.,",1,241,0.85,,https://unknown.local/241,unknown
"Zebraların üzerindeki siyah ve beyaz çizgiler, sinekleri uzak tutmak ve kamuflaj sağlamak amacıyla evrimleşmiştir.,",1,242,0.85,,https://unknown.local/242,unknown
"Türkiye'nin en yüksek dağı, 5.137 metre yüksekliğiyle Ağrı Dağı'dır.",1,243,0.85,,https://unknown.local/243,unknown
Güneş Sistemi'mize en yakın yıldız sistemi Alfa Centauri'dir.,1,244,0.85,,https://unknown.local/244,unknown
"Güneş Sistemi'ndeki en büyük gezegen olan Jüpiter, o kadar büyüktür ki diğer tüm gezegenlerin toplam kütlesinden daha ağırdır.,",1,245,0.85,,https://unknown.local/245,unknown
"Elmas, karbon atomlarının çok yüksek basınç ve sıcaklık altında kristalleşmesiyle oluşan en sert doğal maddedir.",1,246,0.85,,https://unknown.local/246,unknown
"Mustafa Kemal Atatürk, 19 Mayıs 1919'da Samsun'a çıkarak Milli Mücadele'yi başlatmış ve Türk milletinin bağımsızlık savaşının meşalesini yakmıştır.,",1,247,0.85,,https://unknown.local/247,unknown
"Mona Lisa tablosu, Leonardo da Vinci tarafından 16. yüzyılda resmedilmiş ve şu anda Paris'teki Louvre Müzesi'nde sergilenmektedir.",1,248,0.85,,https://unknown.local/248,unknown
"Kutup ayıları, Kuzey Kutbu çevresindeki deniz buzullarında yaşayan devasa etçil yırtıcılardır.",1,249,0.85,,https://unknown.local/249,unknown
"Dünya, kendi ekseni etrafında batıdan doğuya doğru döndüğü için Güneş doğuda doğar ve batıda batar.,",1,250,0.85,,https://unknown.local/250,unknown
"Köpeklerin koku alma duyusu, insanlarınkinden binlerce kat daha güçlüdür.",1,251,0.85,,https://unknown.local/251,unknown
"Kutup ayıları, Kuzey Kutbu çevresindeki deniz buzullarında yaşayan devasa etçil yırtıcılardır.,",1,252,0.85,,https://unknown.local/252,unknown
"Dünya, kendi ekseni etrafında batıdan doğuya doğru döndüğü için Güneş doğuda doğar ve batıda batar.",1,253,0.85,,https://unknown.local/253,unknown
Sennuz Sezer yazdı: Güneş Tutkunları’ndan Rahime Henden’e mektup,1,254,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.21606e+17,verified_news_archive
THY’den Kıbrıs yolcularına uyarı,0,255,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.23287E+17,clickbait_archive
Günde 2 adet acı kırmızı biber yemenin bakın ne faydası var,0,256,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19872E+18,clickbait_archive
"Sosyal medyada ve Ciddi Gazete gibi internet haber sitelerinde paylaşılan fotoğrafın, 23 Nisan 2019 tarihinde İstanbul'da asılan Binali Yıldırım afişlerini gösterdiği iddia edildi.",0,257,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"Ticaret Bakanı Mehmet Muş, Adıyaman’da deprem bölgesindeki çalışmalara ilişkin açıklamalarda bulundu. Muş, ""Valiliğin olduğu caddeye sivil araçların gelmesi çalışmaları olumsuz etkilemekte. Vatandaşlarımızdan isteğimiz, şehir merkezine araçlarıyla gelmesinler. Önceliğimiz hayat kurtarmak "" açıklamasını yaptı.",1,258,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Menemende viyadük inşaatında harç altında kalan işçilerden birinin cesedine ulaşıldı,1,259,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.28586e+17,verified_news_archive
Ahmet Yaşaroğlu: Yüzsüzlük ve arsızlık,1,260,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.32072e+17,verified_news_archive
AOÇ Plan değişikliğini değerlendiren Candan: Kamusal alan değil yine rant,1,261,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.39772e+17,verified_news_archive
"Camera Ottomana Osmanlı İmparatorluğu’nda Fotoğraf ve Modernite, Sergisi ANAMED’de açıldı.",1,262,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.27882e+17,verified_news_archive
Times'tan dikkat çeken 'DEAŞ' ve 'Türkiye' yorumu,0,263,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.16706E+17,clickbait_archive
"Baykar Yönetim Kurulu Başkanı ve Teknoloji Lideri Selçuk Bayraktar, deprem bölgesindeki yaraları sarmak için AFAD ile koordineli olarak 1000 konut bağışladıklarını açıkladı.",1,264,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
