id,text,label,authority,publisher,source_url,label_provenance
165,"Mikroskop, gözle görülemeyecek kadar küçük canlıları ve yapıları incelemek için mercek sistemleri kullanan bir cihazdır.",1,0.85,,https://unknown.local/165,unknown
166,"Mısır Piramitleri, antik Mısır firavunlarına anıt mezar olarak devasa taş bloklarla inşa edilmiştir.",1,0.85,,https://unknown.local/166,unknown
167,"Kara delikler, kütle çekimleri o kadar güçlü olan astronomik cisimlerdir ki ışık dahi onlardan kaçamaz.",1,0.85,,https://unknown.local/167,unknown
168,"Mısır Piramitleri, antik Mısır firavunlarına anıt mezar olarak devasa taş bloklarla inşa edilmiştir.,",1,0.85,,https://unknown.local/168,unknown
169,"Müslümanların kutsal kitabı Kur'an-ı Kerim, Hz. Muhammed'e vahiy yoluyla indirilmiştir.",1,0.85,,https://unknown.local/169,unknown
170,"Depremler, yer kabuğunu oluşturan tektonik plakaların ani hareketleri sonucu ortaya çıkan sarsıntılardır.",1,0.85,,https://unknown.local/170,unknown
171,"Roma İmparatorluğu'nun başkenti olan Roma, İtalya sınırları içerisinde yer alan tarihi bir şehirdir.",1,0.85,,https://unknown.local/171,unknown
172,"Albert Einstein, 1921 yılında fotoelektrik etki üzerine yaptığı çalışmalar nedeniyle Nobel Fizik Ödülü'ne layık görülmüştür.,",1,0.85,,https://unknown.local/172,unknown
173,"Güneş Sistemi'ndeki en büyük gezegen olan Jüpiter, o kadar büyüktür ki diğer tüm gezegenlerin toplam kütlesinden daha ağırdır.",1,0.85,,https://unknown.local/173,unknown
174,"Birleşmiş Milletler (BM), II. Dünya Savaşı sonrasında dünya barışını ve güvenliğini sağlamak amacıyla kurulmuştur.",1,0.85,,https://unknown.local/174,unknown
175,"Osmanlı İmparatorluğu, 1453 yılında Fatih Sultan Mehmed önderliğinde İstanbul'u fethederek Bizans'a son vermiştir.",1,0.85,,https://unknown.local/175,unknown
176,"Kanın kırmızı rengi, içinde bulunan ve oksijen taşımakla görevli hemoglobin adlı demir içeren proteinden gelir.,",1,0.85,,https://unknown.local/176,unknown
177,"Japon kültüründe samuraylar, kendilerine has katı ahlak ve onur kodları olan (Bushido) eski dönem savaşçı sınıfıdır.",1,0.85,,https://unknown.local/177,unknown
178,"Kızılderililer, Kristof Kolomb'un Amerika kıtasına gelmesinden asırlar önce bu topraklarda yaşayan yerli halklardır.,",1,0.85,,https://unknown.local/178,unknown
179,"Suyun kaynama noktası deniz seviyesinde 100 derece iken, yükseklere çıkıldıkça atmosferik basıncın düşmesi nedeniyle su daha düşük sıcaklıklarda kaynar.",1,0.85,,https://unknown.local/179,unknown
180,"Ay'a ilk ayak basan insan, 1969 yılındaki Apollo 11 göreviyle ABD'li astronot Neil Armstrong olmuştur.,",1,0.85,,https://unknown.local/180,unknown
181,"C vitamini eksikliği, iskorbüt (skorbüt) adı verilen, diş etlerinde kanama ve halsizlikle kendini gösteren bir hastalığa yol açar.,",1,0.85,,https://unknown.local/181,unknown
182,"Kuvars kristalleri, saatlerin zamanı şaşmadan doğru göstermesi için piezoelektrik özelliklerinden faydalanılarak kullanılır.",1,0.85,,https://unknown.local/182,unknown
183,"C vitamini eksikliği, iskorbüt (skorbüt) adı verilen, diş etlerinde kanama ve halsizlikle kendini gösteren bir hastalığa yol açar.",1,0.85,,https://unknown.local/183,unknown
184,"Edison, ampulü tek başına icat etmemiş, ancak ticari olarak kullanılabilecek ilk pratik karbon flamanlı ampulü geliştirmiştir.",1,0.85,,https://unknown.local/184,unknown
185,"Depremler, yer kabuğunu oluşturan tektonik plakaların ani hareketleri sonucu ortaya çıkan sarsıntılardır.,",1,0.85,,https://unknown.local/185,unknown
186,Oksijen gazı insanı aslında zehirleyip yaşlandıran esas unsurdur insanlar karbon monoksit soluyarak yüzlerce yıl yaşayabilir.,0,0.85,,https://unknown.local/186,unknown
187,"Roma İmparatorluğu'nun başkenti olan Roma, İtalya sınırları içerisinde yer alan tarihi bir şehirdir.,",1,0.85,,https://unknown.local/187,unknown
188,Titanik gemisi bir buzdağına çarpmadı dönemin gizli elitleri gemiyi torpidolarla bilerek batırıp bankacılık sistemini kurdular.,0,0.85,,https://unknown.local/188,unknown
189,"Kara delikler, kütle çekimleri o kadar güçlü olan astronomik cisimlerdir ki ışık dahi onlardan kaçamaz.,",1,0.85,,https://unknown.local/189,unknown
190,"Dünyanın en uzun nehri olan Nil Nehri, Afrika kıtasında yer alır ve Akdeniz'e dökülür.",1,0.85,,https://unknown.local/190,unknown
191,"Kızılderililer, Kristof Kolomb'un Amerika kıtasına gelmesinden asırlar önce bu topraklarda yaşayan yerli halklardır.",1,0.85,,https://unknown.local/191,unknown
192,"Suyun kaynama noktası deniz seviyesinde 100 derece iken, yükseklere çıkıldıkça atmosferik basıncın düşmesi nedeniyle su daha düşük sıcaklıklarda kaynar.,",1,0.85,,https://unknown.local/192,unknown
193,"Kaktüsler, suyu gövdelerinde depolayarak çöl gibi kurak ve zorlu iklim koşullarında hayatta kalabilen dikenli bitkilerdir.",1,0.85,,https://unknown.local/193,unknown
194,"Edison, ampulü tek başına icat etmemiş, ancak ticari olarak kullanılabilecek ilk pratik karbon flamanlı ampulü geliştirmiştir.,",1,0.85,,https://unknown.local/194,unknown
195,"İnsan kalbi, günde ortalama 100.000 kez atarak tüm vücuda oksijen bakımından zengin kan pompalar.,",1,0.85,,https://unknown.local/195,unknown
196,"Bakteriler, antibiyotiklerin bilinçsiz kullanımı sonucunda direnç kazanarak antibiyotiklerin etkisiz hale gelmesine neden olabilir.,",1,0.85,,https://unknown.local/196,unknown
197,"Teknofest Havacılık, Uzay ve Teknoloji Festivali bu yıl İzmir'de düzenlenecek.",1,0.85,,https://unknown.local/197,unknown
198,"Samanyolu Galaksisi, Güneş sistemimizin de içinde bulunduğu devasa sarmal bir galaksidir.",1,0.85,,https://unknown.local/198,unknown
199,"Platon, Antik Yunan felsefesinin en büyük düşünürlerinden ve Aristoteles'in hocasıdır.",1,0.85,,https://unknown.local/199,unknown
200,"Mona Lisa tablosu, Leonardo da Vinci tarafından 16. yüzyılda resmedilmiş ve şu anda Paris'teki Louvre Müzesi'nde sergilenmektedir.,",1,0.85,,https://unknown.local/200,unknown
201,"Satürn gezegeni, çevresindeki buz ve kaya parçalarından oluşan muhteşem halka sistemi ile bilinir.,",1,0.85,,https://unknown.local/201,unknown
202,"Mavi balinalar, yeryüzünde yaşamış olduğu bilinen en büyük hayvan türüdür.",1,0.85,,https://unknown.local/202,unknown
203,"Sağlık Bakanı, grip vakalarındaki artışa dikkat çekerek aşı uyarısında bulundu.",1,0.85,,https://unknown.local/203,unknown
204,Erzurum Teknik Üniversitesi öğrencileri yapay zeka projesiyle ödül aldı.,1,0.85,,https://unknown.local/204,unknown
205,Dünya düzdür ve kendi ekseni etrafında asla dönmez Güneş her gün gökyüzünde bir kubbenin tavanında dev bir lamba gibi hareket eder.,0,0.85,,https://unknown.local/205,unknown
206,"Türkiye Cumhuriyeti Merkez Bankası, ülkenin para politikasını yönetmek ve fiyat istikrarını sağlamakla görevli bağımsız bir kurumdur.,",1,0.85,,https://unknown.local/206,unknown
207,"Japon kültüründe samuraylar, kendilerine has katı ahlak ve onur kodları olan (Bushido) eski dönem savaşçı sınıfıdır.,",1,0.85,,https://unknown.local/207,unknown
208,"Venüs gezegeni, Güneş Sistemi'ndeki en sıcak gezegendir çünkü sera etkisi yaratan sülfürik asit dolu yoğun bir atmosfere sahiptir.",1,0.85,,https://unknown.local/208,unknown
209,"Oksijen, insan vücudunda enerji üretimi için hayati öneme sahip olan bir gazdır.,",1,0.85,,https://unknown.local/209,unknown
210,"Kangurular, sadece Avustralya kıtasına özgü keseli memelilerdir.,",1,0.85,,https://unknown.local/210,unknown
211,"Albert Einstein, 1921 yılında fotoelektrik etki üzerine yaptığı çalışmalar nedeniyle Nobel Fizik Ödülü'ne layık görülmüştür.",1,0.85,,https://unknown.local/211,unknown
212,"Titanik gemisi, 1912 yılındaki ilk seferinde bir buzdağına çarparak Kuzey Atlantik Okyanusu'nda batmıştır.",1,0.85,,https://unknown.local/212,unknown
213,Kanın renginin kırmızı olması yediğimiz ketçap ve salçaların damarlara boya bırakmasından kaynaklanır aslen insan kanı şeffaftır.,0,0.85,,https://unknown.local/213,unknown
214,"Japonya'da faaliyet gösteren maglev trenleri, mıknatıslar yardımıyla raylara değmeden saatte 600 kilometre hıza ulaşabilmektedir.,",1,0.85,,https://unknown.local/214,unknown
215,"Mikroskop, gözle görülemeyecek kadar küçük canlıları ve yapıları incelemek için mercek sistemleri kullanan bir cihazdır.,",1,0.85,,https://unknown.local/215,unknown
216,"Kaktüsler, suyu gövdelerinde depolayarak çöl gibi kurak ve zorlu iklim koşullarında hayatta kalabilen dikenli bitkilerdir.,",1,0.85,,https://unknown.local/216,unknown
217,"Kuşların kemikleri, ağırlıklarını hafifletip uçmalarını kolaylaştırmak için içi boş peteksi bir yapıya sahiptir.",1,0.85,,https://unknown.local/217,unknown
218,"Gökkuşağı, güneş ışığının yağmur damlalarının içinden geçerken kırılarak renklere ayrılmasıyla oluşan bir doğa olayıdır.,",1,0.85,,https://unknown.local/218,unknown
219,"Büyük Patlama (Big Bang) teorisine göre evren, yaklaşık 13.8 milyar yıl önce tek bir noktadan genişlemeye başlamıştır.,",1,0.85,,https://unknown.local/219,unknown
220,"Penguenler uçamayan kuşlar olmakla birlikte mükemmel yüzücülerdir ve genellikle Güney Yarımküre'de yaşarlar.,",1,0.85,,https://unknown.local/220,unknown
221,"İnsan kalbi, günde ortalama 100.000 kez atarak tüm vücuda oksijen bakımından zengin kan pompalar.",1,0.85,,https://unknown.local/221,unknown
222,"Milli Eğitim Bakanlığı, okulların açılacağı tarihi resmi olarak duyurdu.",1,0.85,,https://unknown.local/222,unknown
223,"Elmas, karbon atomlarının çok yüksek basınç ve sıcaklık altında kristalleşmesiyle oluşan en sert doğal maddedir.,",1,0.85,,https://unknown.local/223,unknown
224,Büyük Patlama (Big Bang) hiç yaşanmadı evren aslında devasa uzaylı bir kaplumbağanın rüyasından ibaret ve bir gün uyanacak.,0,0.85,,https://unknown.local/224,unknown
225,"Yaz mevsimi, Kuzey Yarımküre'de Güneş ışınlarının yeryüzüne daha dik bir açıyla geldiği aylarda yaşanır.,",1,0.85,,https://unknown.local/225,unknown
226,"Venüs gezegeni, Güneş Sistemi'ndeki en sıcak gezegendir çünkü sera etkisi yaratan sülfürik asit dolu yoğun bir atmosfere sahiptir.,",1,0.85,,https://unknown.local/226,unknown
227,"Amazon Ormanları, Dünya'nın akciğerleri olarak bilinir ve gezegenimizdeki oksijenin önemli bir kısmını üretir.",1,0.85,,https://unknown.local/227,unknown
228,Bakteriler aslında hastalık yapmazlar vücuttaki enfeksiyonların tek sebebi genetiği değiştirilmiş ekmek ve endüstriyel boyalardır.,0,0.85,,https://unknown.local/228,unknown
229,"Çita, karada yaşayan hayvanlar arasında en hızlı koşan canlıdır ve saatte 120 kilometre hıza ulaşabilir.",1,0.85,,https://unknown.local/229,unknown
230,"Kuvars kristalleri, saatlerin zamanı şaşmadan doğru göstermesi için piezoelektrik özelliklerinden faydalanılarak kullanılır.,",1,0.85,,https://unknown.local/230,unknown
231,"Kangurular, sadece Avustralya kıtasına özgü keseli memelilerdir.",1,0.85,,https://unknown.local/231,unknown
232,"Antibiyotikler, bakteriyel enfeksiyonları tedavi etmekte kullanılır, ancak virüslere karşı herhangi bir etkisi yoktur.,",1,0.85,,https://unknown.local/232,unknown
233,"Kanın kırmızı rengi, içinde bulunan ve oksijen taşımakla görevli hemoglobin adlı demir içeren proteinden gelir.",1,0.85,,https://unknown.local/233,unknown
234,"Bakteriler, antibiyotiklerin bilinçsiz kullanımı sonucunda direnç kazanarak antibiyotiklerin etkisiz hale gelmesine neden olabilir.",1,0.85,,https://unknown.local/234,unknown
235,"Amazon Ormanları, Dünya'nın akciğerleri olarak bilinir ve gezegenimizdeki oksijenin önemli bir kısmını üretir.,",1,0.85,,https://unknown.local/235,unknown
236,"Türkiye'nin ilk yerli otomobili Togg, satış rekorları kırmaya devam ediyor.",1,0.85,,https://unknown.local/236,unknown
237,"Titanik gemisi, 1912 yılındaki ilk seferinde bir buzdağına çarparak Kuzey Atlantik Okyanusu'nda batmıştır.,",1,0.85,,https://unknown.local/237,unknown
238,Penguenler uçamayan kuşlar olmakla birlikte mükemmel yüzücülerdir ve genellikle Güney Yarımküre'de yaşarlar.,1,0.85,,https://unknown.local/238,unknown
239,"Cumhurbaşkanı Erdoğan, kabine toplantısının ardından açıklamalarda bulundu.",1,0.85,,https://unknown.local/239,unknown
240,"Zebraların üzerindeki siyah ve beyaz çizgiler, sinekleri uzak tutmak ve kamuflaj sağlamak amacıyla evrimleşmiştir.",1,0.85,,https://unknown.local/240,unknown
241,"Köpeklerin koku alma duyusu, insanlarınkinden binlerce kat daha güçlüdür.,",1,0.85,,https://unknown.local/241,unknown
242,"Zebraların üzerindeki siyah ve beyaz çizgiler, sinekleri uzak tutmak ve kamuflaj sağlamak amacıyla evrimleşmiştir.,",1,0.85,,https://unknown.local/242,unknown
243,"Türkiye'nin en yüksek dağı, 5.137 metre yüksekliğiyle Ağrı Dağı'dır.",1,0.85,,https://unknown.local/243,unknown
244,Güneş Sistemi'mize en yakın yıldız sistemi Alfa Centauri'dir.,1,0.85,,https://unknown.local/244,unknown
245,"Güneş Sistemi'ndeki en büyük gezegen olan Jüpiter, o kadar büyüktür ki diğer tüm gezegenlerin toplam kütlesinden daha ağırdır.,",1,0.85,,https://unknown.local/245,unknown
246,"Elmas, karbon atomlarının çok yüksek basınç ve sıcaklık altında kristalleşmesiyle oluşan en sert doğal maddedir.",1,0.85,,https://unknown.local/246,unknown
247,"Mustafa Kemal Atatürk, 19 Mayıs 1919'da Samsun'a çıkarak Milli Mücadele'yi başlatmış ve Türk milletinin bağımsızlık savaşının meşalesini yakmıştır.,",1,0.85,,https://unknown.local/247,unknown
248,"Mona Lisa tablosu, Leonardo da Vinci tarafından 16. yüzyılda resmedilmiş ve şu anda Paris'teki Louvre Müzesi'nde sergilenmektedir.",1,0.85,,https://unknown.local/248,unknown
249,"Kutup ayıları, Kuzey Kutbu çevresindeki deniz buzullarında yaşayan devasa etçil yırtıcılardır.",1,0.85,,https://unknown.local/249,unknown
250,"Dünya, kendi ekseni etrafında batıdan doğuya doğru döndüğü için Güneş doğuda doğar ve batıda batar.,",1,0.85,,https://unknown.local/250,unknown
251,"Köpeklerin koku alma duyusu, insanlarınkinden binlerce kat daha güçlüdür.",1,0.85,,https://unknown.local/251,unknown
252,"Kutup ayıları, Kuzey Kutbu çevresindeki deniz buzullarında yaşayan devasa etçil yırtıcılardır.,",1,0.85,,https://unknown.local/252,unknown
253,"Dünya, kendi ekseni etrafında batıdan doğuya doğru döndüğü için Güneş doğuda doğar ve batıda batar.",1,0.85,,https://unknown.local/253,unknown
254,Sennuz Sezer yazdı: Güneş Tutkunları’ndan Rahime Henden’e mektup,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.21606e+17,verified_news_archive
255,THY’den Kıbrıs yolcularına uyarı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.23287E+17,clickbait_archive
256,Günde 2 adet acı kırmızı biber yemenin bakın ne faydası var,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19872E+18,clickbait_archive
257,"Sosyal medyada ve Ciddi Gazete gibi internet haber sitelerinde paylaşılan fotoğrafın, 23 Nisan 2019 tarihinde İstanbul'da asılan Binali Yıldırım afişlerini gösterdiği iddia edildi.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
258,"Ticaret Bakanı Mehmet Muş, Adıyaman’da deprem bölgesindeki çalışmalara ilişkin açıklamalarda bulundu. Muş, ""Valiliğin olduğu caddeye sivil araçların gelmesi çalışmaları olumsuz etkilemekte. Vatandaşlarımızdan isteğimiz, şehir merkezine araçlarıyla gelmesinler. Önceliğimiz hayat kurtarmak "" açıklamasını yaptı.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
259,Menemende viyadük inşaatında harç altında kalan işçilerden birinin cesedine ulaşıldı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.28586e+17,verified_news_archive
260,Ahmet Yaşaroğlu: Yüzsüzlük ve arsızlık,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.32072e+17,verified_news_archive
261,AOÇ Plan değişikliğini değerlendiren Candan: Kamusal alan değil yine rant,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.39772e+17,verified_news_archive
262,"Camera Ottomana Osmanlı İmparatorluğu’nda Fotoğraf ve Modernite, Sergisi ANAMED’de açıldı.",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.27882e+17,verified_news_archive
263,Times'tan dikkat çeken 'DEAŞ' ve 'Türkiye' yorumu,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.16706E+17,clickbait_archive
264,"Baykar Yönetim Kurulu Başkanı ve Teknoloji Lideri Selçuk Bayraktar, deprem bölgesindeki yaraları sarmak için AFAD ile koordineli olarak 1000 konut bağışladıklarını açıkladı.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
